timestamp,simvar_id,index,value
2024-01-15T10:00:00Z,GeneralEngRpm,0,2350.000000
2024-01-15T10:00:00Z,GeneralEngFuelFlow,0,9.200000
2024-01-15T10:00:00Z,GeneralEngOilPressure,0,72.000000
2024-01-15T10:00:00Z,GeneralEngOilTemperature,0,840.000000
2024-01-15T10:00:00Z,EngCylinderHeadTemperature,0,860.000000
2024-01-15T10:00:00Z,EngExhaustGasTemperature,0,1910.000000
2024-01-15T10:00:00Z,GeneralEngCombustion,0,1.000000
2024-01-15T10:00:00Z,FuelSystemTankQuantity,0,22.000000
2024-01-15T10:00:00Z,FuelSystemTankQuantity,1,21.500000
2024-01-15T10:00:00Z,FuelTotalQuantity,0,43.500000
2024-01-15T10:00:00Z,FuelTankSelector,0,3.000000
2024-01-15T10:00:00Z,IndicatedAltitude,0,5500.000000
2024-01-15T10:00:00Z,AirspeedIndicated,0,115.000000
2024-01-15T10:00:00Z,VerticalSpeed,0,0.000000
2024-01-15T10:00:00Z,SimOnGround,0,0.000000
2024-01-15T10:00:00Z,AmbientTemperature,0,5.000000
2024-01-15T10:00:00Z,AmbientInCloud,0,0.000000
2024-01-15T10:00:00Z,AmbientPrecipState,0,0.000000
2024-01-15T10:00:00Z,ElectricalMainBusVoltage,0,14.100000
2024-01-15T10:00:00Z,ElectricalBatteryBusVoltage,0,13.800000
2024-01-15T10:00:00Z,SuctionPressure,0,5.000000
2024-01-15T10:00:00Z,StructuralIcePct,0,0.000000
2024-01-15T10:00:00Z,PitotIcePct,0,0.000000
2024-01-15T10:00:00Z,ThrottleLeverPosition,0,75.000000
2024-01-15T10:00:00Z,AileronTrimPct,0,0.000000
2024-01-15T10:00:00Z,RudderTrimPct,0,0.000000
2024-01-15T10:00:00Z,NumberOfEngines,0,1.000000
2024-01-15T10:00:00Z,EngineType,0,0.000000
2024-01-15T10:00:05Z,GeneralEngRpm,0,2350.000000
2024-01-15T10:00:05Z,GeneralEngFuelFlow,0,9.200000
2024-01-15T10:00:05Z,GeneralEngOilPressure,0,71.500000
2024-01-15T10:00:05Z,GeneralEngOilTemperature,0,840.500000
2024-01-15T10:00:05Z,EngCylinderHeadTemperature,0,861.000000
2024-01-15T10:00:05Z,EngExhaustGasTemperature,0,1911.000000
2024-01-15T10:00:05Z,GeneralEngCombustion,0,1.000000
2024-01-15T10:00:05Z,FuelSystemTankQuantity,0,21.990000
2024-01-15T10:00:05Z,FuelSystemTankQuantity,1,21.490000
2024-01-15T10:00:05Z,FuelTotalQuantity,0,43.480000
2024-01-15T10:00:05Z,FuelTankSelector,0,3.000000
2024-01-15T10:00:05Z,IndicatedAltitude,0,5500.000000
2024-01-15T10:00:05Z,AirspeedIndicated,0,116.000000
2024-01-15T10:00:05Z,VerticalSpeed,0,10.000000
2024-01-15T10:00:05Z,SimOnGround,0,0.000000
2024-01-15T10:00:05Z,AmbientTemperature,0,5.000000
2024-01-15T10:00:05Z,AmbientInCloud,0,0.000000
2024-01-15T10:00:05Z,AmbientPrecipState,0,0.000000
2024-01-15T10:00:05Z,ElectricalMainBusVoltage,0,14.100000
2024-01-15T10:00:05Z,ElectricalBatteryBusVoltage,0,13.800000
2024-01-15T10:00:05Z,SuctionPressure,0,5.000000
2024-01-15T10:00:05Z,StructuralIcePct,0,0.000000
2024-01-15T10:00:05Z,PitotIcePct,0,0.000000
2024-01-15T10:00:05Z,ThrottleLeverPosition,0,75.000000
2024-01-15T10:00:05Z,AileronTrimPct,0,0.000000
2024-01-15T10:00:05Z,RudderTrimPct,0,0.000000
2024-01-15T10:00:05Z,NumberOfEngines,0,1.000000
2024-01-15T10:00:05Z,EngineType,0,0.000000
2024-01-15T10:00:10Z,GeneralEngRpm,0,2345.000000
2024-01-15T10:00:10Z,GeneralEngFuelFlow,0,9.100000
2024-01-15T10:00:10Z,GeneralEngOilPressure,0,72.500000
2024-01-15T10:00:10Z,GeneralEngOilTemperature,0,841.000000
2024-01-15T10:00:10Z,EngCylinderHeadTemperature,0,860.500000
2024-01-15T10:00:10Z,EngExhaustGasTemperature,0,1909.000000
2024-01-15T10:00:10Z,GeneralEngCombustion,0,1.000000
2024-01-15T10:00:10Z,FuelSystemTankQuantity,0,21.975000
2024-01-15T10:00:10Z,FuelSystemTankQuantity,1,21.475000
2024-01-15T10:00:10Z,FuelTotalQuantity,0,43.450000
2024-01-15T10:00:10Z,FuelTankSelector,0,3.000000
2024-01-15T10:00:10Z,IndicatedAltitude,0,5505.000000
2024-01-15T10:00:10Z,AirspeedIndicated,0,115.000000
2024-01-15T10:00:10Z,VerticalSpeed,0,5.000000
2024-01-15T10:00:10Z,SimOnGround,0,0.000000
2024-01-15T10:00:10Z,AmbientTemperature,0,5.000000
2024-01-15T10:00:10Z,AmbientInCloud,0,0.000000
2024-01-15T10:00:10Z,AmbientPrecipState,0,0.000000
2024-01-15T10:00:10Z,ElectricalMainBusVoltage,0,14.050000
2024-01-15T10:00:10Z,ElectricalBatteryBusVoltage,0,13.750000
2024-01-15T10:00:10Z,SuctionPressure,0,4.900000
2024-01-15T10:00:10Z,StructuralIcePct,0,0.000000
2024-01-15T10:00:10Z,PitotIcePct,0,0.000000
2024-01-15T10:00:10Z,ThrottleLeverPosition,0,75.000000
2024-01-15T10:00:10Z,AileronTrimPct,0,0.000000
2024-01-15T10:00:10Z,RudderTrimPct,0,0.000000
2024-01-15T10:00:10Z,NumberOfEngines,0,1.000000
2024-01-15T10:00:10Z,EngineType,0,0.000000
2024-01-15T10:00:15Z,GeneralEngRpm,0,2355.000000
2024-01-15T10:00:15Z,GeneralEngFuelFlow,0,9.300000
2024-01-15T10:00:15Z,GeneralEngOilPressure,0,72.000000
2024-01-15T10:00:15Z,GeneralEngOilTemperature,0,840.000000
2024-01-15T10:00:15Z,EngCylinderHeadTemperature,0,861.500000
2024-01-15T10:00:15Z,EngExhaustGasTemperature,0,1912.000000
2024-01-15T10:00:15Z,GeneralEngCombustion,0,1.000000
2024-01-15T10:00:15Z,FuelSystemTankQuantity,0,21.960000
2024-01-15T10:00:15Z,FuelSystemTankQuantity,1,21.460000
2024-01-15T10:00:15Z,FuelTotalQuantity,0,43.420000
2024-01-15T10:00:15Z,FuelTankSelector,0,3.000000
2024-01-15T10:00:15Z,IndicatedAltitude,0,5500.000000
2024-01-15T10:00:15Z,AirspeedIndicated,0,114.000000
2024-01-15T10:00:15Z,VerticalSpeed,0,-5.000000
2024-01-15T10:00:15Z,SimOnGround,0,0.000000
2024-01-15T10:00:15Z,AmbientTemperature,0,5.000000
2024-01-15T10:00:15Z,AmbientInCloud,0,0.000000
2024-01-15T10:00:15Z,AmbientPrecipState,0,0.000000
2024-01-15T10:00:15Z,ElectricalMainBusVoltage,0,14.100000
2024-01-15T10:00:15Z,ElectricalBatteryBusVoltage,0,13.800000
2024-01-15T10:00:15Z,SuctionPressure,0,5.100000
2024-01-15T10:00:15Z,StructuralIcePct,0,0.000000
2024-01-15T10:00:15Z,PitotIcePct,0,0.000000
2024-01-15T10:00:15Z,ThrottleLeverPosition,0,75.000000
2024-01-15T10:00:15Z,AileronTrimPct,0,0.000000
2024-01-15T10:00:15Z,RudderTrimPct,0,0.000000
2024-01-15T10:00:15Z,NumberOfEngines,0,1.000000
2024-01-15T10:00:15Z,EngineType,0,0.000000
2024-01-15T10:00:20Z,GeneralEngRpm,0,2350.000000
2024-01-15T10:00:20Z,GeneralEngFuelFlow,0,9.200000
